Sr.no,name,year,movie_rated,run_length,genres,release_date,IMDB_rating,num_raters,num_reviews,review_url,image_Url,rating,keyword,review_date,review,sentiments
210,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,7,Entertaining and Totally Overrated in IMDb,20-Sep-08,"The playboy wolf and genius Tony Stark (Robert Downey Jr.) is the successful CIO of the Stark Industries  a weapon company founded by his father. His second in command is Obadiah Stane (Jeff Bridges)  who worked with his father  and his loyal and professional secretary is Pepper Potts (Gwyneth Paltrow)  who has a crush on Tony. While in Afghnistan to demonstrate the ultimate Jericho missile developed by his company  his military convoy is attacked and Tony is seriously wounded on his chest and kidnapped by a group of rebels that wants him to assemble a missile for their use. Tony stays with his abductors for three months and develops a powerful metallic armor to escape from the cave where he is arrested. He decides to stop manufacturing weapons in his company under the protest of Obadiah  and dedicates his time to improve the armor  manufacturing it with gold and titanium and installing a propulsion system to fly. However  Pepper discovers that Tony was betrayed by Obadiah  who is using Tony's data to build prototype armor for him  transforming it in the ultimate weapon.""Iron Man"" is an entertaining adventure  with great special effects and good and funny story  and nothing else. However  the User Rating of Top 250: #192 is absolutely overrated and offensive to the great movies of the cinema history. The IMDb formula may indicate the movies with massive votes and high rating but never the greatest movies of the cinema industry. My vote is seven.Title (Brazil): ""Homem de Ferro"" (""Iron Man"")",positive
211,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,0,Far from a brilliant film but still a bright  breezy and enjoyable summer blockbuster,11-Sep-08,"Growing up  Tony Stark was always good with machines  very good. This pleased his father  who was equally as skilled and had built his internationally successful weapons company up from the ground with the sole aim of arming his country to help them win the wars they face. When his father died when he was still young  the company went into the safe hands of friend and partner Obadiah Stane but  at 21  Stark came back onto the scene as head of the company and  it must be said  something of a playboy with a deserved reputation for loving woman and having a general cavalier attitude to life. However a weapons demonstration in the Middle East changes that when he is captured by terrorists and made to build them weapons. He escapes by building himself a mechanical suit and blasting his way out  but the experience has changed him and on his return to the US announces that the firm is dropping out of arms manufacture  an announcement that dismays Stane and the board  but not as much as his other plans would.Iron Man was more or less the first big film of the summer and  unlike the blockbuster season of 2007 it was a good start because Iron Man pretty much did everything that a Blockbuster should. It is big noisy fun  with good action sequences  comedy and effects and it is yet another superhero movie  which is the only thing about it that gave me cause for concern. The thing is  as good as some of them are  we also have lame ones where the focus is on the effects and nothing else. Iron Man is not the new Batman films but nor is it anywhere near the level of Fantastic Four  if anything it is like what one would want Fantastic Four to be like. I say this meaning that Iron Man has a solid plot (although the ""developmental"" film is generally the ""easiest"" one to get right)  fun characters and a good sense of humour thanks to the character of Stark  I mean  I like Batman's tortured psyche as a subject but Stark would be a lot more fun to hang out with.Towards the end  the plot suddenly moves past the developmental plot line and gets to the ""conclusion"". It is noisy and not as exciting as I would have liked but it is good enough to satisfy those who want to see their money up on the screen. For me the rest of the film was stronger as it focused on Stark  who is nailed by a perfectly cast Downey Jr. His acerbic sense of humour and real lifestyle of excess helps the film and he is an enjoyable centre piece who remains a presence even when he is just a CGI effect on screen. Paltrow looks good and fills the undemanding role well despite me personally not liking her that much. Bridges was a solid presence for the most part  even if not that much is made of him  while Howard is a good name to allow the series to continue with stars on board. I didn't think that Favreau would be up to the task since this is really his first big budget action film but  while not anything special  he did a good job and perhaps it helped with the humour to have him on board but we shall see if he returns with Iron Man 2 (which I'm assuming is a given as a project).So OK we have the Batmans and other good films this summer but for simple popcorn enjoyment  Iron Man holds its own. Don't look for a lot of soul searching (Stark's change of heart is more a plot device than a subject for exploration) but if you would solid action  some good laughs and a generally enjoyable product then this will fill that need till the next one comes along.",negative
212,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,8,Great performances,12-Aug-08,"I have to state  that I'm not an avid comic(graphic novel) book reader  so I can't point out any differences between the written (or drawn) world and the real (filmed) world. But I know that this movie was a lot of fun and it seems to owe many things to Batman Begins ... beginning with an ensemble cast!But the main actor here is of course Robert Downey Jr. If you have followed his career & private life (some ups  unfortunately many ""downs"" too  no pun intended)  you have to be real happy seeing him getting recognized for his talent and finally beginning to explore his (acting) abilities and being confident enough to play major roles. This is apparent through the screen/his acting. He is very comfortable (not only because of the ""support"" cast  that ... supports him  Terence Howard  Gwyneth P. and Jeff B.) and this helps elevate the movie! It is fun & light  but with an honest message/warning (just like Mr. Downey himself)",positive
213,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,7,"""So you're a man who has everything ...  and nothing.""",12-May-08,"So here I am in my late fifties with enough of a connection to my comic book collecting past to be intrigued by modern day super hero films. Now I was never a Marvel Comics geek  my favorite characters were the mainstays of the DC Comics universe  like Superman  Batman  Green Lantern  et al. But if you were a fan  you couldn't help but know about the alternative universe that contained Spider-Man  The Incredible Hulk  The X-Men and Iron Man  which brings us to the subject at hand. I thought that the movie did a credible job of spanning the forty year comic book history of Iron Man about as well as could be expected in a distilled down two hour movie. Particularly effective was the way we see how the origin costume in the picture pays tribute to the early Iron Man years  while the modern day red and gold armor conveys the advance of science and technology into the twenty first century. Comic book purists will most likely have serious issues with the picture  but I've been able to get over the whole faithfulness to continuity issue some time ago. What I'm looking for in a flick like ""Iron Man"" is an opportunity to be entertained for a couple of hours  and there's enough here to have some fun and be just that - entertained.The one thing I AM looking for in the Marvel universe pictures is the ubiquitous cameo appearance of Stan Lee  creator of many of the comic book icons we recognize today. He's incorrectly credited in the cast listing as I write this  as he's listed appearing as himself. What you need to do is pay attention to that party scene in the casino when Tony Stark says hi to 'Hef'. That was just the coolest way to get Stan into the picture  and I give him a lot of credit for not taking himself too seriously as he truly is one of the gods of comic book history.As for the picture  it's easy enough to bash it for it's adherence to current world events and the milieu of extremist terrorism. But is that any worse than reliving the events of the early 1960's and placing the character in the middle of the Bay of Pigs or the Cuban Missile Crisis? The present day Iron Man can be a product of his time and still be effective as a symbol of patriotism and honor  even while the rest of the country is immersed in presidential primaries and partisan politics.You have to give credit to the selection of Robert Downey Jr. for the Iron Man role. Perhaps his own bouts with substance abuse uniquely prepared him for an outstanding performance as the conflicted title character. However the character I was intrigued with the most was Jeff Bridges' Obadiah Stane  I just couldn't get over his appearance as Tony Stark's operations chief. The role was played with just the right amount of reserve and just below the surface malice; I thought he did an excellent job. Gwyneth Paltrow had pretty much a thankless job as Stark's personal assistant and secret admirer and it didn't seem to me that her performance was all that stand out.As an aside  the one thing I feel I do have to comment on is a personal gripe of mine relative to the IMDb ranking system. As I write this  ""Iron Man"" sits at number #130 of the all time best films as ranked by current users. It seems to me that the way fans line up behind a picture even before it's released  there ought to be a moratorium of say  two or three years before a new release could be eligible for Top 250 ranking. When you consider the truly great films of all time like ""Casablanca"" or ""Citizen Kane""  it's hard for me to reconcile a popcorn flick like this one to be considered in the same breath. I feel the same way (as to a voting moratorium) about stunning pictures like ""No Country For Old Men"" and ""There Will Be Blood"". If a picture has the legs to stand up as an all time great  it will be remembered a couple years after it's original release. Remember all the fanboy hype about ""Serenity""? Does anyone even care about that picture today? See what I mean?",positive
214,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,7,believe it or not  I'd never heard of Iron Man before this movie came out,04-Dec-08,"Over the years  I had heard of many superheros: Superman  Spider-Man  the Hulk  the X Men. However  until Jon Favreau's ""Iron Man"" came to theaters  I had never heard of Iron Man! That made the movie even more of a treat. I liked how they incorporated world events into the story: in this case  Tony Stark (Robert Downey Jr.) makes weapons for the army but has misgivings after his experience in Afghanistan. I'll admit that I'm not really any fan of superhero stories. But I do think that they did a good job with this movie  so I recommend it.Also starring Terrence Howard  Jeff Bridges  Gwyneth Paltrow  Sayed Badreya  and of course Stan Lee in a brief appearance.",positive
215,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,7,Far Exceeds The Character's Usual Presentation,12-May-12,I have never been terribly fond of Iron Man. As a comic reader for twenty years  I knew him and have come across him from time to time  but never really found his story that intriguing. He is  basically  Marvel's answer to Batman. That being said  this movie was excellent.I think they fit in all the necessary story parts  and they were executed wonderfully. Robert Downey Jr has finally made the comeback he deserves  and is bigger than ever. I am unclear about the Pepper Potts situation  but think it is being handled well in this film -- she is obviously conflicted  both in love with her boss but also wary of his womanizing. That makes sense. And the way they made his transformation from jerk to somewhat respected is a nice move.Purists might be upset that his origins were moved from Vietnam to Afghanistan  but that would just be protesting nonsense. In order for Stark to fit the timeline of the Avengers story (in the films)  he needs to be modern  and I think this was handled excellently.,positive
216,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,8,Iron Man,22-May-10,"Spider-Man was great  the first Hulk wasn't  and the Fantastic Four did okay  and then came this film with Marvel creating their own film studio to complete their piece  from director Jon Favreau (Elf). Basically Tony Stark (National Movie Award nominated Robert Downey Jr.) is the successful and rich head of Stark Industries  who manufacture weapons all over the world  and his life is changed when he is badly wounded in the chest. Tony is saved by a special metal based plate in his chest that keeps the shrapnel from reaching his heart  but he is also forced to create a new weapon by his Middle Eastern captors. In the time he has to build this weapon  he instead creates a metal armoured suit to make his escape and attack all in his way  and he manages it. When Tony returns to the US  he announces that from his experiences  he realises his company is not doing good making weapons  and he starts making modifications to his armour suit design. While Tony changes the design  manufacturing it with gold and titanium  and adding a jet-propulsion system to fly  his second in charge Obadiah Stane (Jeff Bridges) is still selling weapons to the Middle East. While in Afganistan  Stane comes face to face with Tony's original metal suit  and decides that it the new unknown ""Iron Man"" in the city  to go up against him. In the end  after defeating Stane  and against the advice of his crush-driven personal secretary Virginia 'Pepper' Potts (Gwyneth Paltrow)  Tony announces to America and the world that he is Iron Man. Also starring Terrence Howard as Rhodey  Leslie Bibb as Christine Everhart  Shaun Toub as Yinsen  Faran Tahir as Raza  Clark Gregg as Agent Coulson  Bill Smitrovich as General Gabriel  Paul Bettany as Jarvis and look out for Stan Lee as the man in the smoking jacket. Downey Jr. has been away as a leading star for a while  and this is a fantastic return for him  and he has great support from a reliable Paltrow  and a mean performance from Bridges. There is good action and adventure  there are great special effects coupled with cool gadgets  and a quite engaging story to carry you along  it is a great fantasy superhero movie. It was nominated the Oscars for Best Sound Editing and Best Visual Effects  it was nominated the BAFTA for Best Special Visual Effects  and it was nominated the National Movie Award for Best Superhero. Very good!",positive
217,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,8,A solid introduction to the Iron man character,04-May-11,At first glance Tony Stark isn't the sort of person you'd expect to become a superhero; he is a genius who has made his fortune inventing and selling state of the art weapons systems. At least he was until he is captured by insurgents in Afghanistan and learns that it isn't only the good guys who use his products. Once they have him the insurgents instruct him to make them a version of his latest weapon; instead he makes an armoured suit that renders him bullet proof and even enables him to fly. Using the suit he manages to escape and when he gets back to the United States he renounces the arms trade much to the consternation of this erstwhile partner. Tony now devotes his time to making a new improved version of the suit which he uses to protect the people that where being oppressed by his company's weapons. He isn't the only person with an armoured suit though; his partner Obadiah Stane is building one too and when it is completed he will attempt to destroy Tony.I found the earlier parts of this film to be the best; Robert Downey Jr. did a good job as Tony Stark making his damascene conversion from arms dealer to protector of the innocent believable at the end the story was just about two giant robots I mean men in power suits fighting; although I'm sure that is the scene younger members of the audience will enjoy most. Jeff Bridges also put in a good performance as bad guy Obadiah and Gwyneth Paltrow was fine as Tony's PA Pepper Potts. I was rather pleased that they managed to avoid the cliché of Tony and Pepper becoming a couple even if it was hinted that they might become one in the future. Unlike a lot of super heroes Tony Stark has no problem with killing his enemies and the weapons he uses may mean some parents might not thing this film is suitable for younger children.,positive
218,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,8,A Fun Two Hours Of Nonsense,10-Oct-08,"Simply put  this was a very entertaining movie.Despite the movie running a little long for an intense  action movie  overall it was still very interesting and fun to watch because the pacing was so good. Neither the action segments nor the lulls  the robot scenes or the soldier scenes nor the very low-key romance is overdone. It's all in good proportion. It's not an innocent based-on-a-comic character film but  frankly  what movie is nowadays? There's always some profanity and sexual innuendos that don't belong in a ""kids"" movie made today. Thankfully  that kind of stuff was a lot lower in content than the recent ""Transformers"" film I viewed.The scenes with ""Iron Man"" a.k.a. ""Tony Stark"" (Robert Downey Jr.) in his suit and demonstrating his spectacular skills were - no surprise - the most fun to watch. (If you have a chance  catch this on Blu-Ray as the transfer is terrific). At the end of the film we get another robot  piloted by the corporate bad guy ""Obadiah Stane"" (Jeff Bridges) and that huge Iron Man-clone is fun to see  too.Some complain the film is not really all that ""smart"" and it's a bit too predictable  but it's fun ride of escapism that offers a good two hours of diversion thanks to very good special-effects and mostly-likable characters. Speaking of characters  it wasn't easy to recognize Bridges with a bald head and full beard but once I heard his distinctive voice  I knew who it was. Gywneth Paltrow played a sweet role as Stark's loyal secretary  ""Pepper Potts."" (Nice name!!). The Afghanistan villain was credible. Actually  I liked him better than the obnoxious Liberal news reporter  who was annoying.The ""moral"" of the story the screenwriters preach is that military might as a deterrent to fighting terrorists can easily backfire as companies which manufacture arms for the U.S. could also be acquired by bad guys (because of greedy and corrupt U.S. businessmen). This is naive Liberal propaganda  the kind I would expect out of the movie industry  whether in Hollywood or Europe. Sadly  there will never be a shortage of bullies and evil people  who will then crush an unarmed foe as the people in this film attempt to do. It's also implausible any company like the one shown in this movie could so easily travel to a hot spot like Afghanistan and deal with terrorists. It's unrealistic  but that's today's movies for you. Also  despite the nonviolent message in the story  the good guy sure wipes out his share of people with a variety of weapons! For someone preaching peace  he sure didn't hesitate in killing opponents.Iron Man's metal suit is definitely very cool  equipped with about anything you'd need to fight an army of terrorists  or anyone else. The suit - and his super pacemaker - turn him into a Superman-type guy in that he can fly pretty high and pretty high. The latter part - how high he could fly - makes a nice conclusion  by the way  regarding the good guy's battle against the ""bad Iron Man.""",positive
219,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,9,You'll believe an Iron Man can fly!,07-Oct-12,In 1978  I saw Christopher Reeve as Superman and believed a man could fly (gimme a break... I was only 10); 1989  and The Rocketeer made me want to soar across the heavens (and  being 21  also get off with Jennifer Connelly). Now  at the age of 44  Iron Man Iron Man has re-ignited my dream of tearing through the sky at unimaginable speeds (while blowing the crap out of anyone who gets in my way!).A super-slick  witty  thrill-a-minute  action-packed comic-book adventure laden with top-notch effects and blessed with an excellent cast  Iron Man is easily the best Marvel adaptation that I have seen to date (although  admittedly  I've fallen a long way behind when it comes this particular genre).Jon Favreau's direction is so good  it's hard to believe that the same guy who went on to give us Cowboys & Aliens; Robert Downey Jr. is superb in the role of Tony Stark  the weapons manufacturer who has a change of heart (quite literally) and decides to dedicate his genius to helping mankind by creating a hi-tech suit with which he battle the bad guys; likewise  Jeff Bridges is terrific as his nemesis  evil corporation man Obadiah  who wants to continue dealing in death with the enemy; and Gwyneth Paltrow is absolutely lovely as plucky woman in peril Pepper Potts (she's no Jennifer Connelly  though... give me the brunette over the blonde any day of the week!).8.5 out of 10  rounded up to 9 for IMDb.,positive
220,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,0,Stan Lee must have a big grin on his face  seeing his Iron Man on the big screen.,29-Oct-08,"A really  really good comic book action movie. The snappy dialog  good acting  and good directing make all the difference.I've always enjoyed Robert Downey Jr.  even in his TV roles  and here he carries the movie as Tony Stark  boy genius and inventor who after his father's death gains control of the biggest corporation making missiles and other machines of war. Tony continues what his father had built  and takes it a few steps further with his own inventions.Another actor I always like is Terrence Howard  and here he is long time friend of Tony's  and a military officer  Rhodey.Tony's right hand man in his company is Jeff Bridges as Obadiah Stane. He had run the company while Tony was still growing up and seems to want to continue his expanded role.Good as Tony's trusty personal assistant is Gwyneth Paltrow as Pepper Potts. She is not only a loyal employee but also a sort of ""pal"" to Tony  yet it seems that she wishes there were more between them.The story centers on an incident where Tony had travels to a war zone to demonstrate to the US military their newest weapon. But there is a motorcade attack and Tony gets imprisoned  with the demand that he develop the new weapon for them. Instead he invents something new  a rather crude iron man suit that he eventually uses to break free. But the experience changes him  as he sees that even the enemy have weapons that his company makes. His big decision when back home is to quit making weapons and instead concentrate on helping humanity.SPOILERS: When back home Tony works hard to perfect a sleek new Iron Man suit  one that can fly anywhere and even at supersonic speeds  and that has exotic weapon and navigational capabilities. In the process he has Pepper track down through company records how enemies were getting weapons. It turns out to be Obadiah  who is trying to get Tony killed so that he can run the corporation and enrich himself further with illegal weapons sales. The climax comes when Obadiah gets into a larger  more powerful iron man suit  and he and Tony battle. With Pepper's help he overcomes Obadiah  and in a conference reveals that he  Tony  is indeed the Iron Man.",positive
221,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,10,supreme comic-book entertainment; it's also more jaded  and funnier  than most in its genre,02-May-08,"Iron Man is about as close to perfect popcorn entertainment as we can expect in this beginning of the summer season. But at the same time perfect in a certain sensibility of entertainment for its audience. One should know what Tony Stark's as a character not exactly the usual 'with great power come great response-yada-yada-yada' thing. He has a more jaded attitude  slightly more cynical than your typical man-of-steel (wait  sorry  iron  or alloy as it is). I'm almost reminded a little of Bill Murray from Ghostbusters  only with the catch of him being like Bruce Wayne without the grieving dead parents aspect.He has lots of money  lots of technical know-how as a wonder-kid/multi-millionaire  and he drinks and gambles and sleeps with whomever he wants. We as the audience don't identify with him as average Joe- some of us would want to be him for all the hedonistic perks available. And  when the time comes  he can whip up a technological breakthrough under the most dire of circumstances (i.e. under pressure of death to make a weapon for terrorists and instead making his quintessential suit).But at the same time  when Tony Stark becomes Iron Man  he does have a level of conscience from the start  realizing that the company that is under his name (if not one he entirely runs) has been manufacturing big-time weapons of mass mayhem (dont want to put destruction in there  though it's pretty much that)  and wants to not want this any longer. Instead  basically  he takes matters into his own hands as some fantastical figure; instead of some army to take out insurgent terrorists in Afghanistan  he'll come and wipe em out in a jiffy. In this sense it's pure escapism  but also hitting on current issues (in the comic books it was similar terrain with him practically taking out Vietcong every which way). True  it might be much to imagine  but in the realm of a comic book movie  where we're already on the train of massive entertainment and being along for the ride of this character who can do what he does because he's that damn good.It's a thrill-ride  and it's very funny for much of the running time. And not unintentionally so like in  for example  Ghost Rider. It's genuinely hysterical to see certain things that make sense for Stark but are still wildly over the top in delicious ways (i.e. the strippers on the plane  yeah you read that right)  or in just little things with how Robert Downey Jr. plays it. And make no mistake  this is pretty much a textbook example of perfect casting for a tricky character like this to cast. You want the charisma and appeal of a leading man  but can he also have something to him that speaks of the moral ambivalence and seedier bits to the character? You can't do it with a George Clooney  but with Downey Jr. it's a match made in not-guilty-pleasure heaven. He's able to bring the audience for the ride as a strong hero  but also hint at the fact that he's playing this character for what he is  and not cheating or skipping around the edges. Without him  it wouldn't work anywhere near as well.But to give director Favreau some more credit where it's due  also should be noted the near coup of casting Jeff Bridges as the villain - and as a character who is  basically  the ""anti-dude"" as it were - a dastardly figure who runs all of the shady dealings of Stark Industries and reveals his hand at wanting total domination of Stark's technology for his own means. His is a performance to relish among the great comic-book villain turns. But also noteworthy are supporting players: Gwyneth Paltrow  where'd she come from for this part that works this well? Terence Howard as well  and a couple of other supporting parts  they all seem to click just as well.Which brings me to the director  who should get credit where it's certainly due; coming from work as an actor/writer  going up through Made  Elf  and the recent bomb Zathura  it's a remarkable achievement to pull this kind of work off. While it goes without saying the script is already set for him to go  he doesn't tinker with it or his style to make it any more aggressively stylish than it needs to be. His is slick  efficient film-making  and even with witty moments to match up the bigger audience laughs (watch how he keeps the camera still through the POV of the lens Stark has up filming his botched 'test' in his rockets). For all the praise that Downey (very rightfully) will get for his work here  Favreau's is probably just as noteworthy in mixing rousing thrills and blockbuster entertainment and action while shamelessly delivering on the cynical side of the story. Just the final line  and how its delivered and in the context  is worth the price of admission.Oh  and by the way  stay through the end credits. If you're geeky about anything Iron Man (or awesome actors in eye-patches)  you'll leave with a huge grin from ear to ear.",positive
222,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,9,Iron Man is an exciting beginning for the summer movie season,12-May-08,"While I have long been a fan of various superhero movies  I admit I only have a passing interest in the ""Iron Man"" comic books since I only read some '80s issues my brother owned when Tony Stark was suffering from alcoholism and a black associate had taken the mantle. That said  this was a pretty cool action movie directed by Jon Favreau with some subtle humor shoehorned in courtesy of Robert Downey  Jr. as Stark and Gwyneth Paltrow as his associate Pepper Potts. What a nicely romantic team they play here! While there's also Terrence Howard and Jeff Bridges to fill up the capable supporting cast  I must mention Clark Gregg as a SHIELD agent who has his own amusing moments in his brief scenes with Ms. Paltrow. He's a regular on ""The New Adventures of Old Christine"". There's great drama in Afganistan and plenty of kick-butt action in whatever city this movie takes place in that I was wholly enthralled the whole way through. With a sequel already being planned  I wholly look forward to the next adventures of Iron Man! P.S. Check out Stan Lee being mistaken for Hugh Hefner here.",positive
223,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,5,Iron Man Meets its Mettle **1/2,15-Nov-08,Action-pact thriller provides a field day for Robert Downey  Jr. He plays a wealthy guy  who after being imprisoned by terrorists in Afghanistan  swears off the making of military hardware  but at the same time creates Iron Man  a robot-like specimen that will destroy all evil in its path.As his assistant and lover  Gwyneth Paltrow has found a role that is totally beneath that of a former Oscar winner.Jeff Bridges is excellent as his adviser. It doesn't take much to realize that Bridges has his own agenda in this film and that he is up to absolutely no good whatsoever.The kids will love the special affects here  especially the fight between the two robots (Downey and Bridges) on that bridge near the film's end.,positive
224,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,0,Disappointing script  sparse action scenes,25-Sep-08,"This film is about a wealthy weapon developer making a superhero suit  and uses it to fight against evil forces.After watching ""Iron Man"" I felt so disappointed. I think it is not as good as the ratings suggest. The pacing is incredibly slow for a fantasy action hero movie. It's well over 30 minutes and Stark is still developing the suit! The plot is not very engaging either  it is not exciting enough. The characters are poorly developed too. I do not find myself care for any of the characters  except maybe Stark. Poor Gwyneth Paltrow  she is such a supporting character in here  and her role could be played by anyone. Action scenes are sparse and short  and not exciting at all. The subplot about battles in Afghanistan feels more like an oppositional political propaganda  rather than the story actually needs. ""Iron Man"" needs a script rewrite and a much tighter editing to make it more thrilling.",negative
225,Iron Man,2008,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,2 May 2008 (USA),7.9,915644,1319,https://www.imdb.com/title/tt0371746/reviews/_ajax?ref_=undefined&paginationKey=,https://resizing.flixster.com/jTU4RAjnwcZAconup5QZkH2Emb8=/206x305/v2/https://flxt.tmsimg.com/assets/p170620_p_v8_az.jpg,9,Genuine blockbuster.,03-May-08,Iron Man is based on the fictional Marvel Comics character Iron Man. You say that Robert Downey Jr is just not the super hero type...get over it. He plays Tony Stark the billionaire industrialist  who manufactures superior weapons of war. Stark is captured by terrorists in Afghanistan with the promise of freedom if he builds a highly destructive missile for them. Instead he builds a suit of armor to make his escape. Stark realizes that many of his weapons are being used to kill Americans in combat. He holds a press conference expounding his manufacturing empire will quit the production of weapons. He puts a lot of effort in perfecting his armored suit to turn himself into the highly technological hero Iron Man. Gwyneth Paltrow plays his faithful personal assistant Pepper Potts. Terrence Howard is his jet pilot friend James Rhodes. And his mentor and business partner Obadiah Stane(Jeff Bridges) is the essence of evil covertly ordering a hit to kill Stark and take over his empire. Also in the cast: Faran Tahir  Sayed Badreya  Shaun Toub and the gorgeous Leslie Bibb. FX and CGI are commanding and superb. You really get the bang for your buck. The film's stars have already signed on to do two sequels.,positive
